Time,UTC time,Year,Month,Day,Day of week text),Day of year,Hours,Min,Seconds,Time of the day hhminsec,Mins since midnight,Sensor nr,Long (deg),Lat (deg),Altitude (m),Traffic Flow (cars/min)
1663483408,2022-09-18T06:43:28,2022,9,18,Su,261,7,43,28,74328,463,[SCC]1YMD2,-1.48421975,53.38098528,103.438,6.4
1663483708,2022-09-18T06:48:28,2022,9,18,Su,261,7,48,28,74828,468,[SCC]1YMD2,-1.48421975,53.38098528,103.438,8
1663484008,2022-09-18T06:53:28,2022,9,18,Su,261,7,53,28,75328,473,[SCC]1YMD2,-1.48421975,53.38098528,103.438,4.8
1663484309,2022-09-18T06:58:29,2022,9,18,Su,261,7,58,29,75829,478,[SCC]1YMD2,-1.48421975,53.38098528,103.438,4.8
1663484608,2022-09-18T07:03:28,2022,9,18,Su,261,8,3,28,80328,483,[SCC]1YMD2,-1.48421975,53.38098528,103.438,5.6
1663484908,2022-09-18T07:08:28,2022,9,18,Su,261,8,8,28,80828,488,[SCC]1YMD2,-1.48421975,53.38098528,103.438,5.6
1663485208,2022-09-18T07:13:28,2022,9,18,Su,261,8,13,28,81328,493,[SCC]1YMD2,-1.48421975,53.38098528,103.438,3.2
1663485509,2022-09-18T07:18:29,2022,9,18,Su,261,8,18,29,81829,498,[SCC]1YMD2,-1.48421975,53.38098528,103.438,6.4
1663485808,2022-09-18T07:23:28,2022,9,18,Su,261,8,23,28,82328,503,[SCC]1YMD2,-1.48421975,53.38098528,103.438,4.8
1663486108,2022-09-18T07:28:28,2022,9,18,Su,261,8,28,28,82828,508,[SCC]1YMD2,-1.48421975,53.38098528,103.438,4
1663486408,2022-09-18T07:33:28,2022,9,18,Su,261,8,33,28,83328,513,[SCC]1YMD2,-1.48421975,53.38098528,103.438,5.6
1663486709,2022-09-18T07:38:29,2022,9,18,Su,261,8,38,29,83829,518,[SCC]1YMD2,-1.48421975,53.38098528,103.438,5.6
1663487008,2022-09-18T07:43:28,2022,9,18,Su,261,8,43,28,84328,523,[SCC]1YMD2,-1.48421975,53.38098528,103.438,6.4
1663487308,2022-09-18T07:48:28,2022,9,18,Su,261,8,48,28,84828,528,[SCC]1YMD2,-1.48421975,53.38098528,103.438,8
1663487609,2022-09-18T07:53:29,2022,9,18,Su,261,8,53,29,85329,533,[SCC]1YMD2,-1.48421975,53.38098528,103.438,8.8
1663487909,2022-09-18T07:58:29,2022,9,18,Su,261,8,58,29,85829,538,[SCC]1YMD2,-1.48421975,53.38098528,103.438,9.6
1663488208,2022-09-18T08:03:28,2022,9,18,Su,261,9,3,28,90328,543,[SCC]1YMD2,-1.48421975,53.38098528,103.438,5.6
1663488509,2022-09-18T08:08:29,2022,9,18,Su,261,9,8,29,90829,548,[SCC]1YMD2,-1.48421975,53.38098528,103.438,8
1663488808,2022-09-18T08:13:28,2022,9,18,Su,261,9,13,28,91328,553,[SCC]1YMD2,-1.48421975,53.38098528,103.438,10.4
1663489108,2022-09-18T08:18:28,2022,9,18,Su,261,9,18,28,91828,558,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12
1663489408,2022-09-18T08:23:28,2022,9,18,Su,261,9,23,28,92328,563,[SCC]1YMD2,-1.48421975,53.38098528,103.438,10.4
1663489709,2022-09-18T08:28:29,2022,9,18,Su,261,9,28,29,92829,568,[SCC]1YMD2,-1.48421975,53.38098528,103.438,11.2
1663490008,2022-09-18T08:33:28,2022,9,18,Su,261,9,33,28,93328,573,[SCC]1YMD2,-1.48421975,53.38098528,103.438,8
1663490308,2022-09-18T08:38:28,2022,9,18,Su,261,9,38,28,93828,578,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12
1663490608,2022-09-18T08:43:28,2022,9,18,Su,261,9,43,28,94328,583,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12.8
1663490908,2022-09-18T08:48:28,2022,9,18,Su,261,9,48,28,94828,588,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1663491208,2022-09-18T08:53:28,2022,9,18,Su,261,9,53,28,95328,593,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12.8
1663491509,2022-09-18T08:58:29,2022,9,18,Su,261,9,58,29,95829,598,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12.8
1663491809,2022-09-18T09:03:29,2022,9,18,Su,261,10,3,29,100329,603,[SCC]1YMD2,-1.48421975,53.38098528,103.438,11.2
1663492108,2022-09-18T09:08:28,2022,9,18,Su,261,10,8,28,100828,608,[SCC]1YMD2,-1.48421975,53.38098528,103.438,10.4
1663492409,2022-09-18T09:13:29,2022,9,18,Su,261,10,13,29,101329,613,[SCC]1YMD2,-1.48421975,53.38098528,103.438,11.2
1663492708,2022-09-18T09:18:28,2022,9,18,Su,261,10,18,28,101828,618,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1663493008,2022-09-18T09:23:28,2022,9,18,Su,261,10,23,28,102328,623,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1663493308,2022-09-18T09:28:28,2022,9,18,Su,261,10,28,28,102828,628,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1663493609,2022-09-18T09:33:29,2022,9,18,Su,261,10,33,29,103329,633,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1663493908,2022-09-18T09:38:28,2022,9,18,Su,261,10,38,28,103828,638,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1663494208,2022-09-18T09:43:28,2022,9,18,Su,261,10,43,28,104328,643,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12.8
1663494508,2022-09-18T09:48:28,2022,9,18,Su,261,10,48,28,104828,648,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1663494808,2022-09-18T09:53:28,2022,9,18,Su,261,10,53,28,105328,653,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1663495109,2022-09-18T09:58:29,2022,9,18,Su,261,10,58,29,105829,658,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1663495408,2022-09-18T10:03:28,2022,9,18,Su,261,11,3,28,110328,663,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1663495709,2022-09-18T10:08:29,2022,9,18,Su,261,11,8,29,110829,668,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1663496008,2022-09-18T10:13:28,2022,9,18,Su,261,11,13,28,111328,673,[SCC]1YMD2,-1.48421975,53.38098528,103.438,17.6
1663496309,2022-09-18T10:18:29,2022,9,18,Su,261,11,18,29,111829,678,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1663496608,2022-09-18T10:23:28,2022,9,18,Su,261,11,23,28,112328,683,[SCC]1YMD2,-1.48421975,53.38098528,103.438,14.4
1663496908,2022-09-18T10:28:28,2022,9,18,Su,261,11,28,28,112828,688,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1663497208,2022-09-18T10:33:28,2022,9,18,Su,261,11,33,28,113328,693,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1663497509,2022-09-18T10:38:29,2022,9,18,Su,261,11,38,29,113829,698,[SCC]1YMD2,-1.48421975,53.38098528,103.438,21.6
1663497808,2022-09-18T10:43:28,2022,9,18,Su,261,11,43,28,114328,703,[SCC]1YMD2,-1.48421975,53.38098528,103.438,14.4
1663498109,2022-09-18T10:48:29,2022,9,18,Su,261,11,48,29,114829,708,[SCC]1YMD2,-1.48421975,53.38098528,103.438,17.6
1663498409,2022-09-18T10:53:29,2022,9,18,Su,261,11,53,29,115329,713,[SCC]1YMD2,-1.48421975,53.38098528,103.438,17.6
1663498710,2022-09-18T10:58:30,2022,9,18,Su,261,11,58,30,115830,718,[SCC]1YMD2,-1.48421975,53.38098528,103.438,18.4
1663499009,2022-09-18T11:03:29,2022,9,18,Su,261,12,3,29,120329,723,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1663499309,2022-09-18T11:08:29,2022,9,18,Su,261,12,8,29,120829,728,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1663499609,2022-09-18T11:13:29,2022,9,18,Su,261,12,13,29,121329,733,[SCC]1YMD2,-1.48421975,53.38098528,103.438,20
1663499909,2022-09-18T11:18:29,2022,9,18,Su,261,12,18,29,121829,738,[SCC]1YMD2,-1.48421975,53.38098528,103.438,20.8
1663500209,2022-09-18T11:23:29,2022,9,18,Su,261,12,23,29,122329,743,[SCC]1YMD2,-1.48421975,53.38098528,103.438,17.6
1663500509,2022-09-18T11:28:29,2022,9,18,Su,261,12,28,29,122829,748,[SCC]1YMD2,-1.48421975,53.38098528,103.438,17.6
1663500808,2022-09-18T11:33:28,2022,9,18,Su,261,12,33,28,123328,753,[SCC]1YMD2,-1.48421975,53.38098528,103.438,17.6
1663501108,2022-09-18T11:38:28,2022,9,18,Su,261,12,38,28,123828,758,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1663501409,2022-09-18T11:43:29,2022,9,18,Su,261,12,43,29,124329,763,[SCC]1YMD2,-1.48421975,53.38098528,103.438,18.4
1663501709,2022-09-18T11:48:29,2022,9,18,Su,261,12,48,29,124829,768,[SCC]1YMD2,-1.48421975,53.38098528,103.438,19.2
1663502009,2022-09-18T11:53:29,2022,9,18,Su,261,12,53,29,125329,773,[SCC]1YMD2,-1.48421975,53.38098528,103.438,17.6
1663502310,2022-09-18T11:58:30,2022,9,18,Su,261,12,58,30,125830,778,[SCC]1YMD2,-1.48421975,53.38098528,103.438,21.6
1663502609,2022-09-18T12:03:29,2022,9,18,Su,261,13,3,29,130329,783,[SCC]1YMD2,-1.48421975,53.38098528,103.438,17.6
1663502909,2022-09-18T12:08:29,2022,9,18,Su,261,13,8,29,130829,788,[SCC]1YMD2,-1.48421975,53.38098528,103.438,20
1663503209,2022-09-18T12:13:29,2022,9,18,Su,261,13,13,29,131329,793,[SCC]1YMD2,-1.48421975,53.38098528,103.438,20.8
1663503509,2022-09-18T12:18:29,2022,9,18,Su,261,13,18,29,131829,798,[SCC]1YMD2,-1.48421975,53.38098528,103.438,19.2
1663503809,2022-09-18T12:23:29,2022,9,18,Su,261,13,23,29,132329,803,[SCC]1YMD2,-1.48421975,53.38098528,103.438,17.6
1663504109,2022-09-18T12:28:29,2022,9,18,Su,261,13,28,29,132829,808,[SCC]1YMD2,-1.48421975,53.38098528,103.438,19.2
1663504409,2022-09-18T12:33:29,2022,9,18,Su,261,13,33,29,133329,813,[SCC]1YMD2,-1.48421975,53.38098528,103.438,18.4
1663504709,2022-09-18T12:38:29,2022,9,18,Su,261,13,38,29,133829,818,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1663505009,2022-09-18T12:43:29,2022,9,18,Su,261,13,43,29,134329,823,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1663505309,2022-09-18T12:48:29,2022,9,18,Su,261,13,48,29,134829,828,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1663505609,2022-09-18T12:53:29,2022,9,18,Su,261,13,53,29,135329,833,[SCC]1YMD2,-1.48421975,53.38098528,103.438,19.2
1663505910,2022-09-18T12:58:30,2022,9,18,Su,261,13,58,30,135830,838,[SCC]1YMD2,-1.48421975,53.38098528,103.438,18.4
1663506209,2022-09-18T13:03:29,2022,9,18,Su,261,14,3,29,140329,843,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1663506509,2022-09-18T13:08:29,2022,9,18,Su,261,14,8,29,140829,848,[SCC]1YMD2,-1.48421975,53.38098528,103.438,18.4
1663506808,2022-09-18T13:13:28,2022,9,18,Su,261,14,13,28,141328,853,[SCC]1YMD2,-1.48421975,53.38098528,103.438,18.4
1663507110,2022-09-18T13:18:30,2022,9,18,Su,261,14,18,30,141830,858,[SCC]1YMD2,-1.48421975,53.38098528,103.438,20.8
1663507409,2022-09-18T13:23:29,2022,9,18,Su,261,14,23,29,142329,863,[SCC]1YMD2,-1.48421975,53.38098528,103.438,20.8
1663507709,2022-09-18T13:28:29,2022,9,18,Su,261,14,28,29,142829,868,[SCC]1YMD2,-1.48421975,53.38098528,103.438,20
1663508008,2022-09-18T13:33:28,2022,9,18,Su,261,14,33,28,143328,873,[SCC]1YMD2,-1.48421975,53.38098528,103.438,19.2
1663508309,2022-09-18T13:38:29,2022,9,18,Su,261,14,38,29,143829,878,[SCC]1YMD2,-1.48421975,53.38098528,103.438,18.4
1663508609,2022-09-18T13:43:29,2022,9,18,Su,261,14,43,29,144329,883,[SCC]1YMD2,-1.48421975,53.38098528,103.438,20
1663508908,2022-09-18T13:48:28,2022,9,18,Su,261,14,48,28,144828,888,[SCC]1YMD2,-1.48421975,53.38098528,103.438,17.6
1663509209,2022-09-18T13:53:29,2022,9,18,Su,261,14,53,29,145329,893,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1663509510,2022-09-18T13:58:30,2022,9,18,Su,261,14,58,30,145830,898,[SCC]1YMD2,-1.48421975,53.38098528,103.438,19.2
1663509808,2022-09-18T14:03:28,2022,9,18,Su,261,15,3,28,150328,903,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1663510109,2022-09-18T14:08:29,2022,9,18,Su,261,15,8,29,150829,908,[SCC]1YMD2,-1.48421975,53.38098528,103.438,17.6
1663510409,2022-09-18T14:13:29,2022,9,18,Su,261,15,13,29,151329,913,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1663510709,2022-09-18T14:18:29,2022,9,18,Su,261,15,18,29,151829,918,[SCC]1YMD2,-1.48421975,53.38098528,103.438,19.2
1663511009,2022-09-18T14:23:29,2022,9,18,Su,261,15,23,29,152329,923,[SCC]1YMD2,-1.48421975,53.38098528,103.438,17.6
1663511309,2022-09-18T14:28:29,2022,9,18,Su,261,15,28,29,152829,928,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1663511608,2022-09-18T14:33:28,2022,9,18,Su,261,15,33,28,153328,933,[SCC]1YMD2,-1.48421975,53.38098528,103.438,17.6
1663511909,2022-09-18T14:38:29,2022,9,18,Su,261,15,38,29,153829,938,[SCC]1YMD2,-1.48421975,53.38098528,103.438,19.2
1663512209,2022-09-18T14:43:29,2022,9,18,Su,261,15,43,29,154329,943,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1663512509,2022-09-18T14:48:29,2022,9,18,Su,261,15,48,29,154829,948,[SCC]1YMD2,-1.48421975,53.38098528,103.438,14.4
1663512809,2022-09-18T14:53:29,2022,9,18,Su,261,15,53,29,155329,953,[SCC]1YMD2,-1.48421975,53.38098528,103.438,19.2
1663513110,2022-09-18T14:58:30,2022,9,18,Su,261,15,58,30,155830,958,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1663513409,2022-09-18T15:03:29,2022,9,18,Su,261,16,3,29,160329,963,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12.8
1663513709,2022-09-18T15:08:29,2022,9,18,Su,261,16,8,29,160829,968,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1663514009,2022-09-18T15:13:29,2022,9,18,Su,261,16,13,29,161329,973,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1663514309,2022-09-18T15:18:29,2022,9,18,Su,261,16,18,29,161829,978,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1663514609,2022-09-18T15:23:29,2022,9,18,Su,261,16,23,29,162329,983,[SCC]1YMD2,-1.48421975,53.38098528,103.438,18.4
1663514909,2022-09-18T15:28:29,2022,9,18,Su,261,16,28,29,162829,988,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1663515209,2022-09-18T15:33:29,2022,9,18,Su,261,16,33,29,163329,993,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1663515509,2022-09-18T15:38:29,2022,9,18,Su,261,16,38,29,163829,998,[SCC]1YMD2,-1.48421975,53.38098528,103.438,17.6
1663515809,2022-09-18T15:43:29,2022,9,18,Su,261,16,43,29,164329,1003,[SCC]1YMD2,-1.48421975,53.38098528,103.438,17.6
1663516108,2022-09-18T15:48:28,2022,9,18,Su,261,16,48,28,164828,1008,[SCC]1YMD2,-1.48421975,53.38098528,103.438,18.4
1663516409,2022-09-18T15:53:29,2022,9,18,Su,261,16,53,29,165329,1013,[SCC]1YMD2,-1.48421975,53.38098528,103.438,23.2
1663516710,2022-09-18T15:58:30,2022,9,18,Su,261,16,58,30,165830,1018,[SCC]1YMD2,-1.48421975,53.38098528,103.438,20.8
1663517009,2022-09-18T16:03:29,2022,9,18,Su,261,17,3,29,170329,1023,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1663517308,2022-09-18T16:08:28,2022,9,18,Su,261,17,8,28,170828,1028,[SCC]1YMD2,-1.48421975,53.38098528,103.438,20
1663517609,2022-09-18T16:13:29,2022,9,18,Su,261,17,13,29,171329,1033,[SCC]1YMD2,-1.48421975,53.38098528,103.438,19.2
1663517908,2022-09-18T16:18:28,2022,9,18,Su,261,17,18,28,171828,1038,[SCC]1YMD2,-1.48421975,53.38098528,103.438,17.6
1663518209,2022-09-18T16:23:29,2022,9,18,Su,261,17,23,29,172329,1043,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1663518509,2022-09-18T16:28:29,2022,9,18,Su,261,17,28,29,172829,1048,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1663518809,2022-09-18T16:33:29,2022,9,18,Su,261,17,33,29,173329,1053,[SCC]1YMD2,-1.48421975,53.38098528,103.438,19.2
1663519108,2022-09-18T16:38:28,2022,9,18,Su,261,17,38,28,173828,1058,[SCC]1YMD2,-1.48421975,53.38098528,103.438,17.6
1663519409,2022-09-18T16:43:29,2022,9,18,Su,261,17,43,29,174329,1063,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1663519709,2022-09-18T16:48:29,2022,9,18,Su,261,17,48,29,174829,1068,[SCC]1YMD2,-1.48421975,53.38098528,103.438,11.2
1663520009,2022-09-18T16:53:29,2022,9,18,Su,261,17,53,29,175329,1073,[SCC]1YMD2,-1.48421975,53.38098528,103.438,14.4
1663520310,2022-09-18T16:58:30,2022,9,18,Su,261,17,58,30,175830,1078,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1663520608,2022-09-18T17:03:28,2022,9,18,Su,261,18,3,28,180328,1083,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12
1663520909,2022-09-18T17:08:29,2022,9,18,Su,261,18,8,29,180829,1088,[SCC]1YMD2,-1.48421975,53.38098528,103.438,17.6
1663521209,2022-09-18T17:13:29,2022,9,18,Su,261,18,13,29,181329,1093,[SCC]1YMD2,-1.48421975,53.38098528,103.438,19.2
1663521508,2022-09-18T17:18:28,2022,9,18,Su,261,18,18,28,181828,1098,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1663521808,2022-09-18T17:23:28,2022,9,18,Su,261,18,23,28,182328,1103,[SCC]1YMD2,-1.48421975,53.38098528,103.438,14.4
1663522109,2022-09-18T17:28:29,2022,9,18,Su,261,18,28,29,182829,1108,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1663522409,2022-09-18T17:33:29,2022,9,18,Su,261,18,33,29,183329,1113,[SCC]1YMD2,-1.48421975,53.38098528,103.438,14.4
1663522709,2022-09-18T17:38:29,2022,9,18,Su,261,18,38,29,183829,1118,[SCC]1YMD2,-1.48421975,53.38098528,103.438,18.4
1663523009,2022-09-18T17:43:29,2022,9,18,Su,261,18,43,29,184329,1123,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12.8
1663523309,2022-09-18T17:48:29,2022,9,18,Su,261,18,48,29,184829,1128,[SCC]1YMD2,-1.48421975,53.38098528,103.438,14.4
1663523609,2022-09-18T17:53:29,2022,9,18,Su,261,18,53,29,185329,1133,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12
1663523910,2022-09-18T17:58:30,2022,9,18,Su,261,18,58,30,185830,1138,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1663524209,2022-09-18T18:03:29,2022,9,18,Su,261,19,3,29,190329,1143,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1663524509,2022-09-18T18:08:29,2022,9,18,Su,261,19,8,29,190829,1148,[SCC]1YMD2,-1.48421975,53.38098528,103.438,18.4
1663524809,2022-09-18T18:13:29,2022,9,18,Su,261,19,13,29,191329,1153,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1663525108,2022-09-18T18:18:28,2022,9,18,Su,261,19,18,28,191828,1158,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1663525409,2022-09-18T18:23:29,2022,9,18,Su,261,19,23,29,192329,1163,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1663525708,2022-09-18T18:28:28,2022,9,18,Su,261,19,28,28,192828,1168,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1663526009,2022-09-18T18:33:29,2022,9,18,Su,261,19,33,29,193329,1173,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1663526308,2022-09-18T18:38:28,2022,9,18,Su,261,19,38,28,193828,1178,[SCC]1YMD2,-1.48421975,53.38098528,103.438,11.2
1663526609,2022-09-18T18:43:29,2022,9,18,Su,261,19,43,29,194329,1183,[SCC]1YMD2,-1.48421975,53.38098528,103.438,14.4
1663526908,2022-09-18T18:48:28,2022,9,18,Su,261,19,48,28,194828,1188,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12.8
1663527209,2022-09-18T18:53:29,2022,9,18,Su,261,19,53,29,195329,1193,[SCC]1YMD2,-1.48421975,53.38098528,103.438,14.4
1663527510,2022-09-18T18:58:30,2022,9,18,Su,261,19,58,30,195830,1198,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1663527809,2022-09-18T19:03:29,2022,9,18,Su,261,20,3,29,200329,1203,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1663528108,2022-09-18T19:08:28,2022,9,18,Su,261,20,8,28,200828,1208,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12.8
1663528409,2022-09-18T19:13:29,2022,9,18,Su,261,20,13,29,201329,1213,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12
1663528709,2022-09-18T19:18:29,2022,9,18,Su,261,20,18,29,201829,1218,[SCC]1YMD2,-1.48421975,53.38098528,103.438,14.4
1663529009,2022-09-18T19:23:29,2022,9,18,Su,261,20,23,29,202329,1223,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1663529309,2022-09-18T19:28:29,2022,9,18,Su,261,20,28,29,202829,1228,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1663529609,2022-09-18T19:33:29,2022,9,18,Su,261,20,33,29,203329,1233,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12.8
1663529908,2022-09-18T19:38:28,2022,9,18,Su,261,20,38,28,203828,1238,[SCC]1YMD2,-1.48421975,53.38098528,103.438,11.2
1663530209,2022-09-18T19:43:29,2022,9,18,Su,261,20,43,29,204329,1243,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1663530509,2022-09-18T19:48:29,2022,9,18,Su,261,20,48,29,204829,1248,[SCC]1YMD2,-1.48421975,53.38098528,103.438,10.4
1663530809,2022-09-18T19:53:29,2022,9,18,Su,261,20,53,29,205329,1253,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1663531110,2022-09-18T19:58:30,2022,9,18,Su,261,20,58,30,205830,1258,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12.8
1663531409,2022-09-18T20:03:29,2022,9,18,Su,261,21,3,29,210329,1263,[SCC]1YMD2,-1.48421975,53.38098528,103.438,11.2
1663531709,2022-09-18T20:08:29,2022,9,18,Su,261,21,8,29,210829,1268,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12
1663532008,2022-09-18T20:13:28,2022,9,18,Su,261,21,13,28,211328,1273,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12
1663532308,2022-09-18T20:18:28,2022,9,18,Su,261,21,18,28,211828,1278,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1663532609,2022-09-18T20:23:29,2022,9,18,Su,261,21,23,29,212329,1283,[SCC]1YMD2,-1.48421975,53.38098528,103.438,11.2
1663532909,2022-09-18T20:28:29,2022,9,18,Su,261,21,28,29,212829,1288,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12.8
1663533208,2022-09-18T20:33:28,2022,9,18,Su,261,21,33,28,213328,1293,[SCC]1YMD2,-1.48421975,53.38098528,103.438,11.2
1663533508,2022-09-18T20:38:28,2022,9,18,Su,261,21,38,28,213828,1298,[SCC]1YMD2,-1.48421975,53.38098528,103.438,10.4
1663533808,2022-09-18T20:43:28,2022,9,18,Su,261,21,43,28,214328,1303,[SCC]1YMD2,-1.48421975,53.38098528,103.438,8
1663534109,2022-09-18T20:48:29,2022,9,18,Su,261,21,48,29,214829,1308,[SCC]1YMD2,-1.48421975,53.38098528,103.438,9.6
1663534409,2022-09-18T20:53:29,2022,9,18,Su,261,21,53,29,215329,1313,[SCC]1YMD2,-1.48421975,53.38098528,103.438,10.4
1663534710,2022-09-18T20:58:30,2022,9,18,Su,261,21,58,30,215830,1318,[SCC]1YMD2,-1.48421975,53.38098528,103.438,8.8
1663535008,2022-09-18T21:03:28,2022,9,18,Su,261,22,3,28,220328,1323,[SCC]1YMD2,-1.48421975,53.38098528,103.438,10.4
1663535309,2022-09-18T21:08:29,2022,9,18,Su,261,22,8,29,220829,1328,[SCC]1YMD2,-1.48421975,53.38098528,103.438,10.4
1663535609,2022-09-18T21:13:29,2022,9,18,Su,261,22,13,29,221329,1333,[SCC]1YMD2,-1.48421975,53.38098528,103.438,9.6
1663535909,2022-09-18T21:18:29,2022,9,18,Su,261,22,18,29,221829,1338,[SCC]1YMD2,-1.48421975,53.38098528,103.438,11.2
1663536209,2022-09-18T21:23:29,2022,9,18,Su,261,22,23,29,222329,1343,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12
1663536509,2022-09-18T21:28:29,2022,9,18,Su,261,22,28,29,222829,1348,[SCC]1YMD2,-1.48421975,53.38098528,103.438,8
1663536808,2022-09-18T21:33:28,2022,9,18,Su,261,22,33,28,223328,1353,[SCC]1YMD2,-1.48421975,53.38098528,103.438,8.8
1663537109,2022-09-18T21:38:29,2022,9,18,Su,261,22,38,29,223829,1358,[SCC]1YMD2,-1.48421975,53.38098528,103.438,9.6
1663537409,2022-09-18T21:43:29,2022,9,18,Su,261,22,43,29,224329,1363,[SCC]1YMD2,-1.48421975,53.38098528,103.438,8.8
1663537708,2022-09-18T21:48:28,2022,9,18,Su,261,22,48,28,224828,1368,[SCC]1YMD2,-1.48421975,53.38098528,103.438,8.8
1663538009,2022-09-18T21:53:29,2022,9,18,Su,261,22,53,29,225329,1373,[SCC]1YMD2,-1.48421975,53.38098528,103.438,9.6
1663538310,2022-09-18T21:58:30,2022,9,18,Su,261,22,58,30,225830,1378,[SCC]1YMD2,-1.48421975,53.38098528,103.438,8
1663538609,2022-09-18T22:03:29,2022,9,18,Su,261,23,3,29,230329,1383,[SCC]1YMD2,-1.48421975,53.38098528,103.438,7.2
1663538909,2022-09-18T22:08:29,2022,9,18,Su,261,23,8,29,230829,1388,[SCC]1YMD2,-1.48421975,53.38098528,103.438,8.8
1663539209,2022-09-18T22:13:29,2022,9,18,Su,261,23,13,29,231329,1393,[SCC]1YMD2,-1.48421975,53.38098528,103.438,8.8
1663539508,2022-09-18T22:18:28,2022,9,18,Su,261,23,18,28,231828,1398,[SCC]1YMD2,-1.48421975,53.38098528,103.438,7.2
1663539808,2022-09-18T22:23:28,2022,9,18,Su,261,23,23,28,232328,1403,[SCC]1YMD2,-1.48421975,53.38098528,103.438,8
1663540109,2022-09-18T22:28:29,2022,9,18,Su,261,23,28,29,232829,1408,[SCC]1YMD2,-1.48421975,53.38098528,103.438,6.4
